,Unique Values,Count
4864,Plaque painted with names of Ramesses IV on one side and as a scribal palette on the other,1
5430,Plaque representing a Greco-Roman type temple with Corinthian columns,1
5427,Plaque representing an Egyptian open shrine,1
5094,"Plaque with Greek dedication to Isis, Serapis and Apollo by Komon for the benefit of Ptolemy IV and V",1
5048,"Plaque with Harpokrates  on a lotus, Ptah and Re-Harakhty",1
2835,Plaque with a Relief Head of a King,1
5196,Plaque with a sacred bull,1
2528,Plaque with a striding man from string of amulets,1
5141,Plaque with bust of a divine child with earring,1
1813,Plaque with cartouche of Menkheperre,1
1680,"Plaque with head and shoulders of a priestly figure, opposite side head of priestly figure and most of a figure of crocodile-headed god",1
5119,Plaque with head of a king,1
1160,Plaque with nude female in a shrine niche,2
809,Plaque with the Cartouche of Tawosret,2
1414,Plaque with the Name of Amenhotep III Flanked by Two Uraei,1
5695,Plaque with the Throne Name of Thutmose IV,1
4228,Plaque with winged Re-Harakhty,1
1872,"Plaque, Thutmose III",1
1634,"Plaque, black ibis hieroglyph",1
1635,"Plaque, female face",1
2720,"Plaque, two cartouches with names of Amenemhat II",1
5047,Plaque: Wedjat Eye,1
5714,"Plaque: side 1, Sakhmet and Nefertum on either side of the name Menkheperre",1
5587,Plate,1
4123,Plate Fragment,1
4803,Pleated garment with selvage at ankle,1
5204,"Pleated garment, probably an insert panel from female statue",1
959,"Pleated garment, relief",2
694,Pleated linen of queen Neferu,2
5708,Plumb Bob with the Name of Hatshepsut,1
5844,Plunderers' Wedge,1
2633,Pointed Pile of a Javelin,1
1484,Polished red ware jar with lugs,1
2355,Polisher,1
5236,Polisher with Cartouche of Ramesses II,1
978,Polishing Stone,2
5656,Polishing Stone from a Foundation Deposit for Hatshepsut's Temple,1
366,Polishing stone,4
2975,Polygonal cylinder seal,1
1085,Polymorphic deity,2
1084,Pomegranate Pendant,2
798,Poppy Petal Mold,2
3760,Poppy-Bead Necklace,1
4163,Portion of a Garment with Geometric Patterns,1
5472,Portrait of a Youth with a Surgical Cut in one Eye,1
5436,Portrait of a man with a mole on his nose,1
5435,Portrait of a thin-faced man,1
5437,"Portrait of a thin-faced, bearded man",1
5433,Portrait of a young woman in red,1
5432,Portrait of a young woman with a gilded wreath,1
5434,Portrait of an elderly lady with a gold wreath,1
5873,Portrait of the Boy Eutyches,1
4271,Possibly a Ceremonial Scarf,1
4019,Possibly a Pilaster with a Pattern of Guilloche and Palm Leaves,1
375,Pot,4
181,Pot Stand,8
1596,Pot That Contained a Donkey,1
1275,Pot fragment inscribed with the name Hori,1
844,Pot hook,2
1765,Pot sling,1
442,Pot stand,3
5603,Pottery vase with inscription labeling a royal estate,1
1899,Pouch for Cosmetic Implements,1
355,Pounder,4
1287,Preserved Goose in Half of a Wooden Case,1
1233,Preserved Shoulder of Beef and Half of a Food Box,1
5867,Priest in a leopard skin cloak with an inscription and Osiris on his skirt,1
3738,Priest with vase and censer,1
2270,Priestly Headdress,1
4990,Princess torso with garment,1
4134,Printing Block,1
1487,Probably a model macehead,1
1267,Procession of Deities,1
4145,Processional Cross with Hanging Ornaments,1
4248,Profile Face Inlay,1
4771,Profile Head Inlay,1
1057,Profile face inlay,2
269,Projectile Point,5
154,Ptah,9
4224,Ptah Figure,1
2331,Ptah and Sakhmet,1
1719,"Ptah, inscription obliterated except for the god's name",1
2799,Ptah-Sokar  Amulet,1
1788,Ptah-Sokar-Osiris Figure,1
1913,Ptah-Sokar-Osiris Figure inscribed for Pestjauwymin,1
5310,Ptah-Sokar-Osiris Figure of Pakherenkhonsu,1
4975,Pylon shaped stela of Ramesses II,1
3598,Pyramid-Shaped Stamp Seal Inscribed With A Labyrinth Design,1
1518,Quadruple Offering Vase,1
2927,Quail chick amulet,1
1521,Quail chick inlay,1
5750,Quatrefoil Kohl Tube of Baki,1
3244,Quatrefoil Mold,1
2717,Queen Offering to the Aten,1
1224,Quiver,1
6,Raised relief fragment,176
5850,Raised relief fragment of a man bringing a leashed animal,1
351,Ram amulet,4
3954,Ram head for attachment,1
1791,Ram-headed Scaraboid Inscribed with a Blessing Related to Amun,1
1921,Ram-headed figure of the god Khnum,1
2981,Raw amethyst,1
552,Razor,3
3498,Razor Belonging to Hatnefer,1
2649,Razor Handle for 35.3.28a,1
2538,Razor and mirror,1
2302,Razor blade,1
1885,Razor-tweezer,1
1432,Re Amulet,1
1764,Reclining dog,1
3619,Reclining female figure on a bed,1
1712,Reclining lion,1
1827,Reconstructed lotiform chalice,1
1626,Reconstruction of  Geometric Decoration,1
1639,Reconstruction of a Cartouche of Amenhotep III,1
1625,Reconstruction of a Cavetto Cornice,1
3540,Reconstruction of a Foundation Deposit,1
5804,Rectangular Linen Chest,1
4862,Rectangular Plaque,1
5593,Rectangular palette,1
4341,Recumbent Anubis,1
4915,Recumbent Lion,1
3351,Recumbent dog amulet,1
2097,Recumbent lion,1
4940,Recurve Selfbow,1
4880,Red Ware Jar Stand from Malqata,1
4881,Red Ware Situla-shaped Jar from Malqata,1
2732,Red polish ware jar,1
345,Red polished ware bowl,4
143,Red polished ware jar,9
3154,Red-Dyed Length of Linen,1
157,Reel,9
428,Reference sealing,4
3512,Relief  plaque with Vulture and Cobra on baskets,1
4776,Relief Block,1
5165,Relief Depicting Heads and Chests of Two Horses,1
1989,"Relief Depicting Meryneith Inspecting His Stables and Ships Unloading Merchandise, from his tomb at Saqqara",1
5353,Relief Fragment Depicting Atum and Hatshepsut,1
5902,Relief Fragment Depicting a Kneeling Woman,1
4375,Relief Fragment Showing Waterfowl in a Clapnet,1
5455,"Relief Fragment depicting offering bearers from the mastaba of Idut, daughter of King Unis",1
3183,Relief Fragment from the Tomb Neferu or Khety,1
233,Relief Fragment from the Tomb of Neferu or Khety,6
2690,"Relief Fragment of Khety, from Inscription in Sculptured Corridor",1
432,Relief Fragment with Part of a Hieroglyph,3
3134,Relief Fragment with Part of a Vertical Inscription,1
2274,Relief Fragment with Parts of Heads of Prisoners,1
2881,Relief Fragment with Two Birds in the Papyrus Thicket,1
4605,Relief Fragment with a Ship Under Sail,1
2402,Relief Fragments from a Large Figure of Mentuhotep II,1
893,Relief Fragments from the Henenu Stela,2
4252,Relief Plaque with head of a goddess or a queen,1
1278,Relief Showing a Seated Woman Smelling the Blossom of a Water Lily,1
3532,Relief Trial Piece with the Head of the King,1
5292,Relief attributed to Petamenophis,1
4474,Relief block from a building of Amenemhat I,1
4475,Relief block from a temple of Amenemhat I,1
4486,Relief block from the tomb of Sebeknakht,1
4774,Relief block with the heads of three Libyans,1
4476,Relief block with the names and titles of Amenemhat I and Senwosret I,1
1114,Relief block with the names of Amenemhat I and Senwosret I,2
2432,Relief chalice fragment,1
1804,Relief chalice rim fragment with a wedjat frieze and below that a Hathor sistrum head emerging from papyrus plants,1
1525,Relief depicting a wooden doorway - see 26.3.353-5,1
2457,Relief depicting an elaborate doorway - see 26.3.353-5,1
5057,Relief depicting cattle farming,1
3152,Relief depicting the head of a scribe,1
340,Relief fragment,4
936,Relief fragment - see 26.3.353-3,2
5791,Relief fragment depicting a vine,1
2251,Relief fragment depicting two figures winnowing,1
3468,Relief fragment from Tomb of Meketre,1
2421,Relief fragment from a procession of attendants -  - see 31.3.1-1,1
208,Relief fragment from a procession of attendants - see 31.3.1-1,7
1039,Relief fragment from a row of vulture figures,2
2396,Relief fragment from elaborate doorway - see 26.3.353-5,1
3783,Relief fragment from mastaba of Rehuerdjersen,1
3924,Relief fragment from mortuary complex of Senwosret I,1
4487,Relief fragment from the mortuary temple of Amenemhat I,1
23,Relief fragment from the tomb of Meketre,46
112,Relief fragment from tomb of Meketre,12
3476,Relief fragment of Nebhepetre Mentuhotep,1
1588,Relief fragment of a man carrying an ostrich,1
1523,Relief fragment of a perfume press,1
1284,Relief fragment of man's upper body,1
327,Relief fragment probably from the tomb of Khety,5
5918,Relief fragment showing fishing scene,1
4420,Relief fragment with a cobra on the royal head,1
3427,Relief fragment with a figure of a goddess,1
3428,Relief fragment with a temple enclosure wall,1
2383,"Relief fragment with feathers - see 26.3.353*, 31.3.1-1",1
4586,Relief fragment with king Khufu's cattle,1
2621,Relief fragment with large scale vine and inscription referring to daughters of Akhenaten,1
4590,Relief fragment with soldiers running with a rope,1
4477,Relief fragment with the Son of Re name of Amenemhat I,1
4591,Relief fragment with the head of a goddess,1
4589,Relief fragment with two young dogs,1
2201,"Relief fragment, Hathor inscription",1
2615,"Relief fragment, Intef inscription",1
435,"Relief fragment, Meketre",3
8,"Relief fragment, tomb of Meketre",168
3133,"Relief fragment, tomb of Meketre, Kheker",1
2277,"Relief fragment, tomb of Meketre, hieroglyphs",1
906,"Relief fragment, tomb of Mereri",2
3910,Relief fragment: foreigner with feather in his hair and Nubian,1
2398,Relief fragments from an elaborate false doorway,1
1819,Relief fragments from procession of attendants,1
2422,Relief fragments from procession of attendants - see 31.3.1-1,1
431,Relief fragments from the tomb of Meketre,4
2400,Relief fragments from the tomb of Neferu showing richly adorned attendants moving right to left,1
2397,Relief fragments from the tomb of Queen Neferu: male and female attendants,1
163,Relief fragments from tomb of Meketre,8
1530,Relief fragments of two sacred emblems,1
5889,Relief from Platform of Dais,1
4414,Relief from an Offering Niche,1
4974,"Relief from around the false door in the tomb of Bakenrenef, 3 sections",1
1121,Relief from the Chapel of the Overseer of the Troops Sehetepibre,2
3121,Relief from the North Wall of a Chapel of Ramesses I,1
4413,Relief from the Offering Niche of Inpuemhat,1
5398,Relief from the Palace of Apries in Memphis,1
427,Relief from the South Wall of a Chapel of Ramesses I,4
1709,Relief from the West Wall of a Chapel of Ramesses I,1
2024,Relief from the temple of Nebhepetre Mentuhotep II,1
1183,"Relief from the tomb of Bakenrenef, wall from small room with texts and niches",2
888,Relief from the tomb of Meketre,2
2395,Relief from the tomb of Queen Neferu depicting rituals and sacred emblems,1
2455,"Relief from the tomb of Queen Neferu, part of sunshade",1
1528,Relief from the tomb of Queen Neferu: a scribe and a cupbearer approach the queen's offering table,1
2429,Relief from the tomb of Queen Neferu: female attendant carrying a sunshade,1
2453,Relief from the tomb of Queen Neferu: part of a female attendant,1
2427,Relief from the tomb of Queen Neferu: part of a female attendant with a sunshade,1
448,Relief from the tomb of Queen Neferu: part of a sunshade,3
2428,Relief from the tomb of Queen Neferu: parts of one female and one male attendant,1
2456,Relief from the tomb of Queen Neferu: parts of two female attendants,1
2426,Relief from the tomb of Queen Neferu: the feet of an attendant,1
900,Relief from the tomb of Queen Neferu: two female attendants,2
3935,"Relief of Akhenaten, probably from a parapet",1
3934,Relief of Haremhab,1
4968,Relief of Hatiay,1
5826,Relief of Nebhepetre Mentuhotep II and the Goddess Hathor,1
2399,Relief of Queen Neferu having her hair done,1
5941,Relief of Ramesses IX,1
5291,Relief of Seated Akhamenru,1
3562,Relief of Thutmose III,1
3673,Relief of a Female Deity's Head,1
2275,Relief of a goddess offering a palm rib,1
1686,Relief of a goose,1
2443,Relief of a hand with part of necklace - see 26.3.353-3,1
2861,Relief of a queen or goddess,1
1527,Relief of a woman with a hairpin - see 26.3.353-5,1
1529,Relief of an Acacia Tree Shading Water Jars with Drinking Cups,1
1911,Relief of an attendant raising a necklace in front of a pole-like image,1
2454,Relief of an attendant's hand holding a necklace - see 26.3.353-3,1
2660,Relief of feet of ox - see 26.3.353-3,1
2442,Relief of female attendant with sunshade - see 26.3.353-3,1
2425,Relief of female attendants and oxen - see 26.3.353-3,1
1253,Relief of hieroglyphic inscription,1
1679,"Relief of king's head in blue crown, head of child god on opposite side",1
3398,Relief of kiosk interior,1
1526,Relief of offering bearers carrying boxes,1
909,Relief of part of a female attendant - see 26.3.353-3,2
2458,Relief of part of a richly adorned female figure - see 26.3.353-3,1
1912,Relief of slaughtering and attendants moving to the left - see 26.3.353-3,1
2459,Relief of the foot of an ox - see 26.3.353-3,1
2460,Relief of the foot of an ox- see 26.3.353-3,1
4704,"Relief panel showing two baboons offering the wedjat eye to the sun god Khepri, who holds the Underworld sign",1
4253,Relief plaque depicting a royal figure,1
5118,"Relief plaque of Hathor emblem, curved as if from a temple frieze",1
1692,Relief plaque of cobra on a neb basket,1
3106,Relief plaque with Head of a Goddess or Queen,1
4421,Relief plaque with a swallow,1
4218,Relief plaque with birds on both sides,1
2832,"Relief plaque with bull, opposite side ram",1
3504,Relief plaque with face of an owl hieroglyph,1
1691,Relief plaque with quail chick,1
4198,Relief plaque with ram's head,1
5965,Relief plaque with ram's head from a god's figure,1
1556,"Relief plaque with ram, and on opposite side two feet",1
1715,"Relief plaque with two swallows, opposite side two quail chicks",1
1681,"Relief plaque, upper part of crocodile-headed god",1
1910,Relief preserving part of a scene with King Mentuhotep and Queen Neferu,1
973,Relief preserving part of a scene with the king and queen - see 26.3.353-4,2
2430,Relief scene from the tomb of Queen Neferu: fragments from two registers showing male and female attendants moving to the right,1
2387,Relief scene of Khety in an armchair under an elaborate roof,1
2388,Relief scene of priests and attendants performing rites and bringing offerings to Khety,1
2401,Relief scene of sacred objects to be used in Khety's funeral,1
3906,"Relief showing Khetyâ€™s hand, with a graffito of Ramesside date",1
5124,Relief showing a royal ship,1
2444,Relief showing part of a sun shade and a necklace - see 26.3.353-3,1
4000,Relief showing part of a temple of Ptah with Haremhab smiting an enemy in front of the god,1
4490,Relief showing procession of offering bearers,1
2461,Relief showing the handle of a mirror - see 26.3.353-3,1
2623,Relief showing the tip of a sunshade - see 26.3.353-3,1
3477,Relief with Birds in the Papyrus Thicket,1
3621,Relief with Head of King Ahmose Wearing the Red Crown,1
1282,Relief with Head of a Goddess,1
3360,Relief with a bedroom and storerooms,1
4604,Relief with a billy goat,1
3368,Relief with a bird,1
3951,Relief with a head of a Nubian,1
3376,"Relief with cartouches of Akhenaten, the Aten and Kiya",1
5250,Relief with cartouches of Psammuthis,1
3662,Relief with chariots,1
3374,Relief with courtyards,1
3369,Relief with foreign musicians,1
5182,Relief with head of an offering bearer and offerings,1
5058,"Relief with hieroglyphic label ""Lord of Cats' Town""",1
3372,Relief with jars on stands,1
3377,Relief with man carrying papyrus bundle,1
3399,Relief with man sweeping,1
5180,Relief with offering bearers from the tomb of Nespekashuty,1
3373,Relief with offering stands,1
3972,Relief with palace attendant,1
3371,Relief with people setting down braziers,1
3423,Relief with royal person and courtiers,1
3425,Relief with royal titulature,1
4592,Relief with running troops,1
3370,Relief with ship and campfire,1
3401,Relief with temple scene,1
4603,Relief with the head of a female personification of an estate,1
4488,Relief with the prince Senwosretankh,1
3426,Relief with the torso of the queen,1
3424,Relief with three soldiers,1
3375,Relief with two foreigners,1
4406,Relief with two officials or sons of the Vizier Dagi,1
5479,Relief with two royal male figures,1
2022,"Relief, Nebhepetre Mentuhotep's wives, shrine",1
1840,"Relief, Thutmose III",1
3801,"Relief, filling jars with wine",1
974,"Relief, fragment from procession of attendants",2
2393,"Relief, fragment from procession of attendants - see 26.3.353a, b",1
5168,"Relief, head",1
5183,"Relief, owl",1
2005,Relief-decorated Lentoid Bottle,1
2471,Reliefs from a Chapel of Ramesses I,1
2474,Reliefs from the Chapel of the Overseer of the Troops Sehetepibre,1
2477,Reliefs from the North Wall of a Chapel of Ramesses I,1
550,Reliefs from the Tomb of Nespekashuty,3
4952,Reliefs from the tomb of Bakenrenef,1
44,Reliefs from the tomb of Meketre,27
4614,Reserve head,1
3507,Resting bovine amulet,1
3508,Resting bovine figurine,1
1049,Retouched Blade,2
2546,Retouched Levallois Point,1
2218,Rhinoceros amulet,1
3509,Rhinoceros beetle box,1
2700,Rhomboid-Shaped Bifacial Knife,1
5589,Rhomboidal palette,1
266,Ribbed Penannular Earring,6
4131,Ribbon Lattice with Pinecone,1
4855,Ribs-Shaped Plaque,1
4040,Richly Decorated Tunic,1
683,Ridged Umbel Mold,2
5877,Ridged earring with an Egyptian Late Period hieroglyphic plaque as ornament,1
5964,Right Hand of a Statuette,1
1800,Right big toe of a statue,1
3061,Right big toe with indication of a sandal strap,1
4721,Right chest of Akhenaten prostrate with Aten cartouches,1
4722,"Right chest of Akhenaten prostrate, with Aten cartouches",1
4717,Right foot and leg of Akhenaten or Nefertiti prostrate,1
4715,Right foot of Akhenaten or Nefertiti prostrate,1
4816,Right forearm with Aten cartouche,1
4811,Right forearm with Aten cartouches,1
3164,"Right hand of the king extended and crossing a border, orientation not certain",1
2262,Right shoulder and chest with Aten cartouches,1
5209,Right shoulder slice with shawl traces and Aten cartouche,1
4793,Right shoulder with Aten cartouche,1
2272,Right side of mandible belonging to a soldier,1
3241,Rim Fragment of a Dish of Polychrome Mosaic Glass,1
5704,Rim Fragment of a Glass Vessel,1
1803,Rim Fragment of a Lotiform Chalice,1
5910,Rim Shard Incised with the Name of Amenhotep II,1
